Codigo	Descripcion	Precio Costo	Precio Venta	Precio Mayoreo	Inventario	Inv. Minimo	Departamento
1775	TENSOR DE CADENA DE DISTRIBUCION TWISTER 250	$5930.00	$9500.00	$0.00	3.00	0.000	- Sin Departamento -
41	TENSOR FLAUTIN SMASH OSAKA	$1620.00	$3000.00	$0.00	30.00	0.000	- Sin Departamento -
1815	TENSOR FLAUTIN VINI 	$1970.00	$4000.00	$0.00	0.00	0.000	- Sin Departamento -
1784	TENSOR HIDRAULICO WSTANDAR	$3920.00	$6500.00	$0.00	0.00	0.000	- Sin Departamento -
1858	TORNILLO 6 x 1 x 30mm 	$245.00	$500.00	$0.00	30.00	0.000	- Sin Departamento -
1260	TORNILLO CORONA CG TITAN CON BUJE 	$3250.00	$5200.00	$0.00	12.00	1	- Sin Departamento -
1527	TORNILLO DE CORONA YBR/CRYPTON 	$1000.00	$2200.00	$0.00	12.00	0.000	- Sin Departamento -
1646	TORNILLO DE MOTOR 110	$920.00	$1800.00	$0.00	8.00	0.000	- Sin Departamento -
1742	TORNILLO DE MULETA 110	$845.00	$1500.00	$0.00	7.00	0.000	- Sin Departamento -
1346	TORNILLO HEXAGONAL 6X10 PIÑON 110	$60.00	$250.00	$0.00	24.00	0.000	- Sin Departamento -
1345	TORNILLO HEXAGONAL 8X20 POSA PIE	$130.00	$400.00	$0.00	14.00	0.000	- Sin Departamento -
1762	TORNILLO M5 PARA PLASTICOS	$200.00	$500.00	$0.00	3.00	0.000	- Sin Departamento -
1761	TORNILLO ROSCA CHAPA 	$150.00	$500.00	$0.00	53.00	0.000	- Sin Departamento -
1463	TORNILLO Y TUERCA PARKER 	$155.00	$300.00	$0.00	33.00	0.000	- Sin Departamento -
 MX110200001	TORRETA CON BALANCIN RX150/H STORM 	$12600.00	$20200.00	$0.00	2.00	0.000	- Sin Departamento -
 CKM0124	TORRINGTONE EMBRAGUE CRYPTON YAMAHA  	$3630.00	$5900.00	$0.00	2.00	0.000	- Sin Departamento -
1551	TRABA ASIENTO SMASH 	$4550.00	$8000.00	$0.00	1.00	0.000	- Sin Departamento -
1877	TRAVESAÑO ALUMINIO COLORES	$5000.00	$10000.00	$0.00	3.00	0.000	- Sin Departamento -
8230	TRAVESAÑO DE ALUMINIO 	$11570.00	$18900.00	$0.00	3.00	0.000	- Sin Departamento -
1833	TRAVESAÑO ESTABILIZADORA REGULABLE	$5000.00	$10000.00	$0.00	1.00	0.000	- Sin Departamento -
1797	TUBO ACELERADOR 110 	$470.00	$1000.00	$0.00	7.00	0.000	- Sin Departamento -
30083	TUBO ACELERADOR SKUA  150	$711.00	$1500.00	$0.00	7.00	0.000	- Sin Departamento -
1410	TUBO Y ABRAZADERA DE ACELERADOR 110 	$2385.00	$4000.00	$0.00	10.00	0.000	- Sin Departamento -
 B1242	TUERCA 6MM ALTA 	$150.00	$300.00	$0.00	5.00	0.000	- Sin Departamento -
 B1382	TUERCA 6MM CIEGA 	$250.00	$500.00	$0.00	6.00	0.000	- Sin Departamento -
 ZZ105	TUERCA RX150/ PARA CRISTO SUPERIOR 	$3370.00	$5100.00	$0.00	3.00	0.000	- Sin Departamento -
1465	UNION CARENADO WAVE ROJO/NEGRO	$2730.00	$5000.00	$0.00	1.00	0.000	- Sin Departamento -
1281	UNION DE CADENA 415	$220.00	$700.00	$0.00	10.00	0.000	- Sin Departamento -
1004045	UNION DE CADENA 420H REFORZADA	$200.00	$500.00	$0.00	5.00	0.000	- Sin Departamento -
55	UNION DE CADENA 428H REFORZADA JAHF 	$240.00	$500.00	$0.00	23.00	0.000	- Sin Departamento -
1755	UNION DE CADENA 520H	$250.00	$500.00	$0.00	8.00	0.000	- Sin Departamento -
1543	UNIPOX 25ML	$1370.00	$2200.00	$0.00	6.00	0.000	- Sin Departamento -
1004179	VALVULA HONDA STORM 125 24MM	$3060.00	$5200.00	$0.00	5.00	0.000	- Sin Departamento -
1392	VALVULA NEW WAVE 110	$1920.00	$4200.00	$0.00	3.00	0.000	- Sin Departamento -
 VALREV	VALVULA REVOLUCION 125	$2135.00	$4500.00	$0.00	5.00	0.000	- Sin Departamento -
15	VALVULA RX 150 OSAKA	$2140.00	$4700.00	$0.00	5.00	3	- Sin Departamento -
 G1031	VALVULA SMASH 110 CILBRAKE 	$2370.00	$5500.00	$0.00	1.00	0.000	- Sin Departamento -
1454	VALVULA SMASH 110 DERX	$1950.00	$4800.00	$0.00	6.00	0.000	- Sin Departamento -
14	VALVULA SMASH 110 OSAKA 	$1660.00	$3500.00	$0.00	4.00	1	- Sin Departamento -
3157	VALVULA SMASH 110 SDG 	$2755.00	$5000.00	$0.00	5.00	0.000	- Sin Departamento -
 VAL150	VALVULA TITAN 150 OSAKA	$2000.00	$3220.00	$0.00	1.00	2	- Sin Departamento -
1872	VALVULAS 110 REPCOR 	$2400.00	$5500.00	$0.00	6.00	0.000	- Sin Departamento -
1782	VALVULAS 110 WSTANDARD 	$9360.00	$14000.00	$0.00	1.00	0.000	- Sin Departamento -
 CKM0110	VALVULAS DAKAR 200 CKM 	$4380.00	$7730.00	$0.00	0.00	0.000	- Sin Departamento -
1004704	VALVULAS H BIZ 125 	$3395.00	$6100.00	$0.00	5.00	0.000	- Sin Departamento -
1561	VALVULAS HONDA CG 125 SPARTA	$3330.00	$5660.00	$0.00	5.00	0.000	- Sin Departamento -
1004180	VALVULAS HONDA TITAN 150 CKM	$3560.00	$6000.00	$0.00	4.00	0.000	- Sin Departamento -
1006327	VALVULAS NS200 CNK FORTE	$6735.00	$10800.00	$0.00	3.00	0.000	- Sin Departamento -
1004182	VALVULAS RX150 CNK/ FORTE 	$3120.00	$6000.00	$0.00	1.00	0.000	- Sin Departamento -
 CKM0023	VALVULAS SMASH 110 CKM 	$1710.00	$4000.00	$0.00	0.00	0.000	- Sin Departamento -
1854	VALVULAS SMASH 110 COMPETICION 	$6590.00	$11000.00	$0.00	2.00	0.000	- Sin Departamento -
4100	VALVULAS SMASH OKINOI	$4900.00	$8200.00	$0.00	1.00	0.000	- Sin Departamento -
1004689	VALVULAS YAMAHA CRYPTON CNK 	$2530.00	$3800.00	$0.00	0.00	0.000	- Sin Departamento -
 CKM0539	VALVULAS YAMAHA CRYPTON NEW 	$1840.00	$3200.00	$0.00	1.00	0.000	- Sin Departamento -
553	VALVULAS YBR 125 SPARTA 	$2470.00	$6000.00	$0.00	3.00	0.000	- Sin Departamento -
1813	VALVULAS ZANELLA RX 150	$3295.00	$6000.00	$0.00	3.00	0.000	- Sin Departamento -
 FD337	VARILLA DE FRENO CRYPTON 	$1050.00	$1900.00	$0.00	0.00	0.000	- Sin Departamento -
 PIWAVE	VARILLA DE FRENO H WAVE OSAKA	$1240.00	$2500.00	$0.00	1.00	0.000	- Sin Departamento -
 VFNW	VARILLA DE FRENO NEW WAVE 	$1700.00	$3000.00	$0.00	1.00	0.000	- Sin Departamento -
 SK038	VARILLA DE FRENO SKUA 150 	$1430.00	$2900.00	$0.00	3.00	0.000	- Sin Departamento -
 RES209	VARILLA DE FRENO SMASH BHI	$1050.00	$2500.00	$0.00	1.00	0.000	- Sin Departamento -
1003047	VARILLA DE FRENO SMASH FORTE	$1660.00	$3000.00	$0.00	1.00	1	- Sin Departamento -
 ZV033	VARILLA DE FRENO SMASH OSAKA 	$930.00	$2500.00	$0.00	0.00	0.000	- Sin Departamento -
 GM1103	VARILLA DE FRENO TITAN 150 	$1360.00	$3250.00	$0.00	3.00	0.000	- Sin Departamento -
1003019	VARILLA DE FRENO TITAN 150 FORTE	$1380.00	$3000.00	$0.00	2.00	0.000	- Sin Departamento -
1085	VARILLA DE FRENO WAVE 	$1050.00	$2500.00	$0.00	10.00	0.000	- Sin Departamento -
 YBR0026	VARILLA DE FRENO YBR 125 	$1080.00	$2500.00	$0.00	0.00	0.000	- Sin Departamento -
1506	VISOR CASCO INYECTADO 	$3590.00	$5800.00	$0.00	1.00	0.000	- Sin Departamento -
1301	WD-40 	$5390.00	$8500.00	$0.00	3.00	0.000	- Sin Departamento -
 Z311	ZAPATA DE FRENO CB250 KEMPRO	$4200.00	$6240.00	$0.00	0.00	0.000	- Sin Departamento -
1003053	ZAPATA DE FRENO CG STORM HONDA BIZ BROSS 	$3705.00	$6000.00	$0.00	1.00	0.000	- Sin Departamento -
1004893	ZAPATA DE FRENO NEW CRYPTON/FZ160	$5000.00	$8900.00	$0.00	4.00	0.000	- Sin Departamento -
 PG103500002	ZAPATA DE FRENO PAG PARA 110 	$5630.00	$9000.00	$0.00	1.00	0.000	- Sin Departamento -
1222	ZAPATA DE FRENO PAG TITAN 150 YBR RX 	$5105.00	$8200.00	$0.00	5.00	0.000	- Sin Departamento -
1003051	ZAPATA DE FRENO RESORTE CRUZADO SMASH FORTE	$2730.00	$4500.00	$0.00	50.00	1	- Sin Departamento -
1393	ZAPATA DE FRENO SKUA 150 	$3200.00	$6100.00	$0.00	1.00	0.000	- Sin Departamento -
 CKM0753	ZAPATA DE FRENO TITAN 150 PREMIUM	$5450.00	$8900.00	$0.00	1.00	0.000	- Sin Departamento -
1004895	ZAPATA DE FRENO TRASERA TORNADO 250	$3875.00	$7000.00	$0.00	2.00	0.000	- Sin Departamento -
1731	ZAPATA DE FRENO TSH 	$2500.00	$3500.00	$0.00	24.00	0.000	- Sin Departamento -
 Z310	ZAPATA DE FRENO Y CRYPTON 105 	$6310.00	$10730.00	$0.00	1.00	0.000	- Sin Departamento -
1370	ZAPATA SMASH DERX	$2515.00	$4500.00	$0.00	0.00	0.000	- Sin Departamento -
1213	ZAPATA SMASH/ WAVE GIROIDI 	$3340.00	$7500.00	$0.00	1.00	0.000	- Sin Departamento -
